temperatura,pressao,posicao_valvula,vazao_massica
24.8636,3.7674,0.6338,0.2176
20.2799,2.7762,0.7794,0.1855
26.0024,7.6394,0.3503,0.2648
22.5213,6.5099,0.8876,0.5675
20.4547,1.6592,0.4407,0.0494
27.9773,2.841,0.5859,0.1418
28.1385,7.4771,0.2864,0.2108
29.2414,4.4665,0.2015,0.0837
23.8541,2.3533,0.1102,0.0209
22.1259,2.3978,0.7246,0.1417
24.9875,2.5644,0.2564,0.0546
23.5117,7.0553,0.7143,0.4975
27.2632,4.652,0.109,0.0476
27.0626,3.7704,0.3639,0.1246
26.7536,2.5296,0.4352,0.0907
21.9163,5.0104,0.6279,0.3008
27.6164,5.7371,0.4279,0.2361
28.3317,4.2554,0.8607,0.3387
24.5753,3.3844,0.9231,0.279
24.1551,6.1989,0.0131,0.0079
25.3433,6.6061,0.2871,0.1856
26.4545,5.5522,0.8351,0.4452
29.5801,1.2817,0.501,0.0318
27.326,4.6438,0.1111,0.0484
25.3525,1.551,0.5365,0.0527
25.7877,5.728,0.3644,0.2013
24.8173,6.8311,0.6232,0.4182
21.3908,2.7949,0.3783,0.0906
26.3572,7.0465,0.2814,0.1948
21.5336,3.5448,0.4321,0.1388
24.7904,3.2269,0.8831,0.2517
24.3236,4.3771,0.6388,0.2614
22.2212,6.6092,0.8611,0.56
21.8295,3.8214,0.6288,0.2207
21.3982,3.66,0.6875,0.2294
26.2479,5.8946,0.6037,0.344
20.2067,2.2193,0.8462,0.1492
20.6256,6.1066,0.8672,0.5186
21.5402,2.32,0.2204,0.0412
22.4044,3.0377,0.1421,0.0378
28.0571,5.5004,0.1098,0.0578
26.6807,2.4455,0.8432,0.1681
24.1357,1.5935,0.8671,0.0898
26.0927,1.8738,0.8955,0.1216
20.9851,7.5384,0.3103,0.2332
22.4867,6.1276,0.509,0.3046
20.5506,3.3333,0.2104,0.0628
26.4574,4.475,0.8303,0.3472
22.0412,7.5403,0.1682,0.1262
21.4649,5.1523,0.314,0.1553
29.3375,7.8334,0.7782,0.6009
25.4783,2.5145,0.2693,0.0558
24.3428,2.2261,0.8119,0.1427
27.6092,7.7368,0.4146,0.3168
22.7466,7.2163,0.7031,0.5025
29.1978,7.4873,0.7616,0.5604
20.1262,6.2144,0.0346,0.0211
29.9561,6.3963,0.1031,0.0639
25.312,2.5613,0.4267,0.0907
26.5734,3.381,0.3963,0.1192
24.9317,7.7757,0.1518,0.1171
24.9567,3.7749,0.7128,0.2453
28.1894,6.3393,0.8652,0.5323
22.3562,7.701,0.6314,0.4843
24.2889,5.6128,0.2317,0.1255
22.6514,3.5591,0.5842,0.1882
28.6525,3.7918,0.4746,0.1632
27.7563,4.9199,0.0402,0.0187
26.3489,4.1321,0.1958,0.0747
21.0703,5.9219,0.2091,0.1208
25.4013,7.5064,0.4788,0.3554
27.3515,4.1543,0.4303,0.1649
20.9123,6.1543,0.4,0.2412
28.1417,2.5352,0.8409,0.1754
29.1191,4.8664,0.0373,0.0171
27.7873,4.2363,0.465,0.1822
26.6769,2.7997,0.9238,0.2198
20.0476,6.3325,0.8201,0.5109
27.8468,1.3498,0.2715,0.0197
27.3856,3.7794,0.685,0.2351
20.9801,7.1998,0.2365,0.1691
23.3678,5.076,0.3443,0.167
25.3481,5.2081,0.5924,0.2946
21.8456,2.6379,0.4472,0.0993
26.1918,4.7309,0.7623,0.3398
25.0042,5.4295,0.8117,0.4232
20.139,7.4032,0.0947,0.0699
28.3039,1.5846,0.1619,0.0165
21.9548,7.4115,0.9325,0.6869
23.4228,2.1345,0.5057,0.0839
23.0356,2.6202,0.8955,0.1968
24.5413,4.2907,0.9317,0.3725
23.8248,2.9291,0.1717,0.0435
21.6512,7.4431,0.3853,0.2853
22.5806,7.5651,0.1595,0.12
20.5263,5.4759,0.2429,0.1288
25.4565,2.8301,0.6551,0.1584
26.2804,6.9947,0.817,0.5612
26.0672,7.7225,0.3266,0.2497
27.3965,5.8076,0.1917,0.1073
21.7945,1.775,0.6685,0.0838
22.0007,5.6364,0.0808,0.0441
25.43,1.6979,0.5775,0.0668
26.2454,4.0485,0.7466,0.2782
21.1933,4.0595,0.9646,0.3637
24.6069,5.1116,0.576,0.2809
24.4774,5.3522,0.6806,0.3495
20.2315,1.8063,0.8553,0.1106
25.497,6.2546,0.7192,0.4379
29.0816,5.3531,0.5314,0.2708
20.7161,3.9089,0.391,0.1412
25.8996,2.4886,0.9696,0.1981
20.072,4.9594,0.4325,0.2054
20.3404,6.9687,0.2367,0.1636
22.1106,3.9293,0.8275,0.2999
20.3046,7.324,0.2529,0.1844
23.4205,5.5651,0.1308,0.0703
26.1031,6.6169,0.6931,0.4484
23.2988,3.6373,0.1997,0.0659
29.3293,5.6787,0.1176,0.064
28.9704,2.722,0.8073,0.1846
25.6599,5.2778,0.3199,0.1614
20.491,6.4483,0.811,0.5149
24.9279,7.2181,0.9636,0.6864
20.8124,6.5658,0.4103,0.2655
27.9296,4.9526,0.02,0.0094
21.4013,2.7038,0.9204,0.2113
26.1719,5.5599,0.6567,0.3508
24.7467,3.7946,0.997,0.3453
23.8342,3.6214,0.9802,0.3217
27.6605,6.5149,0.8427,0.5346
28.8098,5.1718,0.5557,0.2727
23.0342,3.7699,0.3174,0.1094
27.4871,7.8239,0.2699,0.2087
24.3646,6.8997,0.2893,0.1964
22.7437,7.624,0.4643,0.3521
27.7066,6.4875,0.6615,0.4177
28.2805,5.3493,0.7438,0.3793
28.6942,4.4075,0.3303,0.1352
26.8906,5.6634,0.7586,0.4131
24.8825,5.7323,0.4533,0.251
27.7251,1.7674,0.8836,0.1089
27.744,1.5494,0.909,0.0887
26.9063,5.3452,0.0365,0.0187
27.9566,4.1839,0.9262,0.3576
23.3098,3.6986,0.8952,0.3015
28.7171,1.761,0.0927,0.0113
22.2623,2.2904,0.1201,0.0221
26.9838,7.4455,0.8008,0.5878
26.8018,5.4698,0.8133,0.4262
24.3872,5.4698,0.5104,0.2686
20.756,6.9831,0.3332,0.2306
29.8422,7.5725,0.9719,0.723
29.1838,6.7413,0.8445,0.5547
29.2895,4.1653,0.4741,0.1817
26.2085,3.3497,0.3538,0.1053
23.1748,4.561,0.828,0.3558
20.1206,4.391,0.9015,0.3729
24.1356,1.4132,0.0485,0.0039
28.4081,7.8662,0.6947,0.5397
26.6277,5.7898,0.179,0.0999
26.3132,5.7333,0.3016,0.1667
25.8303,6.6193,0.6135,0.3972
23.1051,6.5603,0.3778,0.2434
24.6197,6.2035,0.9644,0.5828
27.4637,3.8727,0.4068,0.1437
26.165,3.3254,0.2076,0.0613
20.4733,4.6215,0.5669,0.2484
28.379,6.0533,0.166,0.097
25.4155,5.8835,0.3492,0.1988
28.5626,5.3012,0.1972,0.0995
25.7687,7.697,0.8969,0.6837
26.5148,2.3434,0.3249,0.0611
29.7818,4.2729,0.729,0.2875
26.3108,4.629,0.2374,0.1032
23.3109,6.502,0.3151,0.201
21.9729,4.7373,0.3471,0.1561
29.28,1.5384,0.6799,0.0653
29.5825,2.5197,0.616,0.1272
23.7583,5.2989,0.5725,0.2911
29.1586,2.9328,0.3001,0.0754
23.1384,2.4211,0.5877,0.1162
27.1127,5.1926,0.1279,0.0632
23.3756,4.9318,0.1258,0.0591
26.88,6.7483,0.7926,0.5231
26.4152,1.2805,0.1254,0.008
28.2138,3.3692,0.9987,0.2983
29.8725,3.3224,0.5531,0.162
25.3412,1.9496,0.0352,0.0051
27.1862,7.5098,0.2368,0.1754
20.2998,3.3769,0.059,0.0179
29.8464,4.383,0.1358,0.0551
20.3748,4.0716,0.2196,0.0832
21.363,1.2365,0.8692,0.0503
27.2758,4.9456,0.1142,0.0534
25.8806,3.0136,0.2574,0.0673
27.4797,3.3215,0.7429,0.2184
26.0135,7.4124,0.2396,0.1753
21.0625,7.4903,0.417,0.3111
25.0858,7.1061,0.8078,0.5656
27.5705,2.3833,0.7353,0.1413
29.2394,2.4968,0.8339,0.1702
26.9425,4.7479,0.4019,0.1796
24.9117,6.9112,0.2753,0.1871
21.8725,2.2083,0.9323,0.1628
23.6917,2.2192,0.2257,0.0395
23.7934,6.0476,0.2472,0.1455
24.4627,7.8288,0.7508,0.5841
23.6291,7.8312,0.4096,0.3192
25.4995,4.4321,0.4128,0.171
24.5521,6.317,0.9787,0.6034
21.613,4.7263,0.69,0.3096
25.2,5.4008,0.9046,0.4687
23.6549,2.6435,0.0877,0.0195
25.2287,7.345,0.2317,0.1681
26.7575,6.3374,0.4998,0.3081
20.5455,5.6352,0.31,0.1697
28.407,2.0943,0.1185,0.019
24.6725,4.545,0.2512,0.1073
24.5008,5.272,0.9068,0.4579
24.1081,5.2275,0.8943,0.4476
22.3275,6.3172,0.9622,0.5955
29.3844,6.6812,0.0137,0.0089
26.3943,5.3539,0.4771,0.2443
21.3893,3.6168,0.2482,0.0817
24.9379,7.5488,0.2299,0.1719
22.0871,2.3997,0.7687,0.1505
27.5998,6.0342,0.5248,0.3062
21.4414,1.2236,0.7111,0.0398
29.607,7.6784,0.2866,0.2165
24.8153,5.0433,0.8182,0.3929
27.7569,6.1668,0.3588,0.2143
25.4759,3.6145,0.2394,0.0782
27.442,4.7014,0.1479,0.0653
25.8409,7.6885,0.2497,0.1901
21.0577,3.6779,0.8832,0.2966
21.386,3.5664,0.3165,0.1024
22.3676,6.1999,0.9546,0.5788
22.3614,7.5818,0.1249,0.0942
28.7611,4.7664,0.7213,0.3229
23.4043,3.9806,0.5086,0.1867
29.3721,6.935,0.1359,0.092
29.6409,1.2157,0.2592,0.014
21.4409,2.4548,0.2886,0.0583
21.5335,5.2666,0.63,0.3194
24.609,5.4347,0.6628,0.3461
25.2082,3.0181,0.5601,0.1469
26.7425,5.5533,0.9689,0.5164
24.3479,4.9139,0.8155,0.3806
20.9758,4.7457,0.3767,0.17
24.8031,4.1007,0.9494,0.36
22.9461,7.9151,0.2015,0.159
28.7438,2.7008,0.7946,0.1799
29.7917,7.9077,0.0873,0.068
23.6362,1.4704,0.6059,0.0537
22.4684,1.5424,0.3571,0.0349
26.8652,2.8329,0.6068,0.1465
28.7541,4.1589,0.4285,0.1641
25.3284,4.9694,0.5728,0.2703
26.5759,6.6032,0.4264,0.275
28.8165,6.091,0.1591,0.0936
26.109,2.646,0.5044,0.1117
28.7545,3.5342,0.4111,0.13
29.2639,4.9945,0.3827,0.1804
24.1012,7.5263,0.539,0.4021
23.0888,3.8353,0.2979,0.1048
22.2066,3.4921,0.0154,0.0048
25.4799,2.6863,0.1127,0.0255
23.3607,7.0426,0.524,0.3644
27.2243,3.9794,0.8296,0.3026
27.3504,7.278,0.5364,0.3839
20.8101,6.189,0.684,0.415
25.1979,6.2981,0.0441,0.0271
29.4398,5.0493,0.3006,0.1435
25.7338,7.3163,0.416,0.3003
20.5793,6.755,0.1476,0.0986
21.8026,1.424,0.6448,0.0536
22.1863,6.5809,0.6924,0.4482
27.0875,7.5828,0.7506,0.5618
25.8869,3.123,0.7139,0.1951
22.0419,4.5876,0.9291,0.4027
23.3689,6.0894,0.5254,0.3118
22.0605,7.7138,0.2761,0.2123
27.7308,1.9412,0.2615,0.0374
25.1446,1.3494,0.0032,0.0002
20.6129,2.3004,0.8701,0.1612
25.9771,3.846,0.8311,0.2918
21.6187,2.6798,0.8685,0.197
27.3914,5.3846,0.7251,0.3731
20.6347,1.2003,0.0504,0.0026
20.7635,6.4078,0.0526,0.0331
22.8813,1.9151,0.3539,0.05
26.4504,7.2352,0.7152,0.5094
21.6017,4.9481,0.0118,0.0056
24.6668,4.1625,0.2652,0.1024
28.9003,4.1385,0.5878,0.2238
26.2776,4.9923,0.7966,0.3773
22.5126,2.5998,0.0007,0.0002
28.2607,2.5098,0.7769,0.1599
23.2623,1.8268,0.0557,0.0073
29.5458,5.4441,0.1769,0.0918
28.1943,4.8504,0.4285,0.1958
28.8514,5.9674,0.5683,0.3268
22.9116,2.5536,0.2487,0.0528
22.9053,6.6039,0.9279,0.6022
24.2033,3.6814,0.49,0.1639
28.4136,4.3047,0.6805,0.2713
22.6755,1.8546,0.9887,0.1328
26.5858,7.2648,0.569,0.407
25.2056,5.1482,0.2368,0.1163
29.9154,1.563,0.5986,0.0592
27.3683,6.5296,0.9143,0.5817
26.4038,5.6803,0.5881,0.3216
26.4956,7.7605,0.0351,0.027
21.5195,5.8527,0.4384,0.2498
21.3173,3.5488,0.7343,0.2362
27.4192,7.0988,0.3999,0.2786
26.6615,1.346,0.929,0.0672
23.3722,5.8847,0.0158,0.009
27.1559,7.3952,0.0867,0.0631
24.5172,4.1088,0.1046,0.0398
21.2121,1.8171,0.9997,0.1303
27.4196,1.6452,0.8364,0.0912
26.8044,1.4059,0.2336,0.0187
24.4157,2.1045,0.312,0.0506
21.5923,3.9316,0.0173,0.0063
21.0897,7.1151,0.1257,0.0887
27.443,4.427,0.229,0.0944
23.074,3.9475,0.3391,0.1234
29.5023,2.9308,0.5381,0.1351
26.9922,6.3626,0.9122,0.5646
26.6718,6.7228,0.5519,0.3629
21.6078,1.9479,0.9784,0.1421
26.9965,1.5691,0.7913,0.0792
25.1186,5.3078,0.8959,0.4553
24.6189,5.4397,0.2997,0.1567
28.4057,1.8487,0.4069,0.0539
21.4148,5.8563,0.6731,0.3839
28.0117,3.8909,0.1893,0.0672
27.7094,7.9151,0.834,0.653
28.1417,5.7638,0.6035,0.3344
23.9145,5.0748,0.9737,0.4716
27.9824,3.7886,0.8625,0.2966
29.2913,5.3874,0.0957,0.0491
23.0457,5.4533,0.4445,0.2336
24.3761,6.1642,0.5143,0.3088
27.4123,2.8573,0.7904,0.1928
24.0324,5.6227,0.2302,0.125
22.7933,6.5523,0.0892,0.0574
25.2989,7.9378,0.8291,0.6538
29.0329,6.2738,0.6003,0.3646
27.2763,5.0075,0.6762,0.3208
23.2884,1.4464,0.2413,0.0207
20.453,2.2297,0.6944,0.1232
20.9094,7.5637,0.697,0.5257
21.9948,7.784,0.2152,0.1671
22.3598,3.6573,0.1517,0.0505
22.2206,6.7882,0.3521,0.2357
21.3614,5.1281,0.8351,0.411
26.3944,7.5722,0.0237,0.0177
26.1164,4.7462,0.5612,0.2511
27.3501,2.948,0.5941,0.1508
28.2147,7.1513,0.5414,0.3797
27.4632,3.9341,0.632,0.2273
29.839,4.095,0.7006,0.263
20.9414,2.8235,0.8669,0.2106
29.7896,1.7118,0.138,0.0161
29.6959,3.9405,0.5467,0.1963
20.4595,6.0775,0.3119,0.1856
25.2659,7.1257,0.657,0.4612
20.6238,3.9023,0.2325,0.0838
21.2164,3.8605,0.7854,0.2792
23.5774,6.1929,0.9889,0.5976
20.7877,4.3213,0.7338,0.2976
29.3021,3.8225,0.8936,0.3098
22.4003,2.4734,0.6714,0.1368
20.988,3.9236,0.5082,0.1842
20.9152,1.6533,0.0255,0.0028
28.3843,4.8812,0.8893,0.4092
25.9392,5.4063,0.3854,0.1996
28.7297,3.8421,0.4651,0.1624
25.5136,5.8204,0.445,0.2503
23.0838,1.4596,0.1786,0.0156
28.1773,5.9777,0.7255,0.4185
20.2134,2.2497,0.511,0.0918
26.7183,3.1568,0.8614,0.2383
21.923,2.6867,0.5881,0.1338
29.4107,1.8191,0.8798,0.1133
23.2351,3.417,0.3233,0.0991
29.1134,6.5657,0.27,0.1723
27.5669,4.0894,0.8797,0.331
26.3646,1.6553,0.0731,0.0081
20.5845,1.5771,0.0204,0.0021
22.0558,2.526,0.2611,0.0548
22.9636,6.4344,0.7597,0.4792
29.8442,6.4666,0.9376,0.5878
27.6561,4.3758,0.8833,0.3593
20.3965,1.9799,0.1256,0.0187
23.9623,3.8854,0.9719,0.3465
25.2954,1.3781,0.4322,0.0332
26.8555,4.915,0.7373,0.3427
29.3916,7.7777,0.8059,0.6175
28.1898,2.2277,0.7127,0.1246
26.105,3.6851,0.309,0.1031
29.6724,3.5402,0.5539,0.1752
27.6097,3.6881,0.4939,0.1646
21.0178,6.3496,0.8843,0.5516
26.6821,3.8731,0.133,0.047
20.9075,3.3667,0.9492,0.2868
20.5403,2.0164,0.9855,0.1511
25.7545,4.0746,0.9497,0.3569
26.6463,3.2009,0.0005,0.0001
26.8171,2.6392,0.27,0.0595
22.0002,2.5177,0.1287,0.0269
25.3474,4.3707,0.3198,0.1304
29.1585,3.5085,0.4616,0.1446
25.1835,1.6199,0.698,0.0743
20.2142,4.997,0.9955,0.4768
25.5606,2.3806,0.3752,0.0722
29.661,2.9745,0.9543,0.244
23.8368,5.6253,0.3751,0.2038
23.1843,3.987,0.199,0.0732
25.0415,1.997,0.6393,0.0959
25.4923,7.8583,0.3296,0.257
22.7723,6.5802,0.2842,0.1837
28.717,6.8813,0.532,0.3576
27.1283,7.8262,0.1081,0.0837
24.4944,3.6036,0.8586,0.2798
26.8517,4.7491,0.7326,0.3276
26.3575,2.4274,0.5703,0.1126
23.696,5.6971,0.0508,0.028
24.5727,7.4547,0.6837,0.5046
27.4403,3.0195,0.6776,0.1772
23.5996,2.9424,0.149,0.038
27.9693,4.9658,0.471,0.2211
25.6926,4.7673,0.4412,0.1985
26.0773,2.4691,0.9113,0.1842
25.5217,5.0627,0.2611,0.1258
24.187,4.3402,0.5631,0.2282
21.2581,7.1262,0.0367,0.026
20.6981,1.4608,0.8587,0.0754
27.3019,1.3196,0.8695,0.0598
24.8678,4.9786,0.5282,0.25
24.3312,6.8432,0.2998,0.2017
28.3658,7.0594,0.5048,0.349
20.8242,3.3094,0.6605,0.1955
23.007,7.7121,0.6978,0.5355
20.557,1.2074,0.5641,0.0302
27.0056,1.8159,0.345,0.0445
20.2376,3.6719,0.1276,0.0428
24.2031,1.3203,0.3817,0.0264
26.46,6.2927,0.3413,0.2089
23.4044,6.2073,0.2541,0.154
21.3841,6.5952,0.1794,0.1165
20.8254,7.3954,0.3726,0.2743
21.703,5.504,0.4507,0.2399
25.6533,7.9694,0.2197,0.1739
23.1867,2.4602,0.6383,0.129
27.6654,3.0389,0.4039,0.1064
24.2116,1.7383,0.5285,0.0637
28.5483,7.0384,0.7791,0.5367
20.0993,5.338,0.8038,0.4146
29.4853,6.8599,0.1045,0.0699
23.7291,3.2975,0.1787,0.0524
26.9202,3.6431,0.6686,0.2199
29.949,3.5711,0.3176,0.1015
26.672,5.3463,0.3438,0.1757
24.1796,3.7583,0.891,0.3054
22.2678,7.9618,0.7649,0.6082
24.6087,4.4397,0.7407,0.3079
25.9432,5.6885,0.7036,0.3857
28.4104,2.5939,0.3737,0.0803
25.0594,6.2269,0.4616,0.2799
25.6141,6.6325,0.6636,0.4307
21.9521,4.6928,0.165,0.0734
25.6626,7.7654,0.991,0.7627
28.4307,5.3985,0.8472,0.4363
20.0969,3.9944,0.7906,0.2931
26.0122,3.0354,0.8079,0.2131
22.2512,4.8195,0.5229,0.2396
22.5207,4.2846,0.7006,0.2806
21.7222,4.4818,0.3669,0.1549
21.472,5.0371,0.9789,0.4721
21.5366,6.4383,0.0722,0.0457
27.6621,3.1588,0.4665,0.1289
25.362,6.0767,0.4704,0.2776
26.6866,3.5359,0.8121,0.2578
26.1705,4.2725,0.7381,0.2928
20.0676,2.5605,0.2236,0.0479
25.4319,6.3112,0.1501,0.0923
26.4887,4.1028,0.4952,0.1874
26.088,6.5605,0.6729,0.4312
23.7342,6.0927,0.4755,0.2822
25.6103,3.9934,0.4351,0.1598
23.374,7.5912,0.9034,0.6812
28.674,5.7473,0.0911,0.0503
20.0487,7.3798,0.7537,0.5544
22.0098,2.4792,0.8813,0.1803
20.4651,2.7599,0.459,0.1084
26.5254,7.5962,0.0373,0.028
25.3259,4.1079,0.0652,0.0248
20.8491,1.7198,0.9662,0.1151
23.9023,4.0501,0.1681,0.0629
28.0524,5.3006,0.4765,0.2406
23.7243,2.6245,0.1083,0.0238
20.7757,1.4614,0.5486,0.0482
23.402,4.4757,0.1411,0.0593
23.3766,1.9073,0.2605,0.0365
27.1115,6.1436,0.7952,0.4735
20.344,4.8409,0.2111,0.0975
24.606,1.378,0.9422,0.0723
23.2059,6.272,0.2258,0.1384
22.0204,3.5315,0.1067,0.0341
23.951,1.7468,0.9906,0.1205
20.3677,2.2462,0.1141,0.0205
27.6089,3.7136,0.753,0.253
29.0246,1.2968,0.0814,0.0053
28.7641,6.5381,0.3086,0.1962
26.551,7.1205,0.7701,0.539
21.5194,6.3335,0.9217,0.5728
29.2944,3.9209,0.691,0.2468
23.0836,1.5342,0.3897,0.0376
22.3069,1.8801,0.3893,0.0535
23.1318,1.7243,0.9581,0.1142
26.1195,4.656,0.7942,0.3477
25.9986,7.439,0.3651,0.2682
25.7313,3.979,0.8164,0.2984
26.3867,4.5389,0.1113,0.0473
24.9858,7.9573,0.424,0.3354
23.5508,7.4355,0.1224,0.0902
21.4182,6.8248,0.8673,0.5849
28.1671,2.6952,0.5584,0.1262
23.3028,7.492,0.7584,0.5639
23.7403,4.5379,0.9814,0.4189
20.5515,1.8899,0.1436,0.0199
23.8232,4.6319,0.7058,0.3084
26.3578,3.6786,0.8905,0.2965
25.2911,7.3941,0.2278,0.1664
23.9711,5.3611,0.6892,0.3549
24.7173,7.4388,0.6277,0.4621
23.8541,5.1553,0.648,0.3195
22.7658,7.9623,0.5208,0.4138
27.4987,4.9996,0.3395,0.1607
22.4299,3.3748,0.64,0.1934
24.6707,7.2387,0.3407,0.2435
21.3717,4.3657,0.5808,0.2381
28.4105,6.3669,0.5182,0.3202
24.3903,4.6058,0.0327,0.0142
20.791,2.0305,0.8682,0.1345
29.2525,7.849,0.3325,0.2573
27.1946,4.7595,0.84,0.3764
22.3534,6.1527,0.8116,0.4879
22.4638,4.0141,0.245,0.091
26.2808,1.6495,0.9129,0.1002
28.1467,3.5181,0.2378,0.0749
22.8191,2.0056,0.4313,0.0654
21.8321,2.2471,0.26,0.0465
26.4786,5.1328,0.8661,0.423
25.4687,2.8973,0.2423,0.0603
25.8512,4.2254,0.3542,0.1388
26.9988,3.481,0.0285,0.0089
21.978,5.8196,0.738,0.4176
24.8619,4.1568,0.4261,0.1641
26.9348,7.4766,0.4427,0.3264
21.2498,7.0732,0.3549,0.2489
25.1694,2.5093,0.2003,0.0414
26.801,7.8081,0.1553,0.12
27.09,5.3566,0.5484,0.2807
29.0468,5.8951,0.197,0.1118
29.3423,1.4861,0.2995,0.0269
28.7234,1.9443,0.9191,0.1316
27.9822,7.2161,0.0043,0.0031
20.9428,2.3142,0.3925,0.0733
22.3685,6.4347,0.4949,0.3125
23.2332,4.2411,0.525,0.2075
26.8654,1.3271,0.1447,0.0101
22.8676,5.8822,0.924,0.5283
26.7278,3.3217,0.8308,0.2446
26.2106,1.2446,0.5284,0.0309
26.4818,2.9445,0.1367,0.0347
20.6385,3.9302,0.6434,0.2338
27.5158,4.3178,0.1774,0.0711
29.4433,7.4965,0.8933,0.6578
21.018,4.6045,0.9432,0.4112
29.674,3.5584,0.6536,0.208
22.3057,1.2006,0.7498,0.0393
23.2066,6.3203,0.1293,0.08
26.1783,6.4126,0.9753,0.6096
22.2924,3.2617,0.6838,0.1983
22.9663,3.9595,0.6762,0.2469
24.7316,1.2127,0.9662,0.0522
24.0679,2.7374,0.6576,0.1527
21.1041,5.1243,0.4197,0.2065
28.9932,6.8186,0.0555,0.0369
22.7581,5.8285,0.2096,0.1186
27.9859,2.5868,0.346,0.0742
21.2081,2.9654,0.617,0.1594
25.2572,2.9978,0.5433,0.1413
25.5431,6.7391,0.5196,0.3432
26.9131,7.0222,0.7891,0.5437
23.1312,5.2284,0.6414,0.3216
21.9616,6.4081,0.517,0.3252
25.9037,5.7607,0.2072,0.1152
22.2179,4.1541,0.7719,0.2984
26.7861,4.7171,0.8062,0.3578
28.8636,6.4713,0.0348,0.0219
21.0848,5.8548,0.6048,0.3451
27.7883,3.0963,0.9084,0.2449
28.2621,2.8257,0.8661,0.208
23.8366,5.2004,0.7671,0.3819
24.6994,4.8894,0.5569,0.2583
26.3633,3.3857,0.8802,0.2653
24.9868,5.2475,0.2128,0.1068
26.2594,1.7802,0.5547,0.0693
20.3387,7.4538,0.6113,0.4543
29.2788,5.8152,0.0888,0.0496
27.3297,4.0738,0.8803,0.3299
25.5448,2.9664,0.2494,0.064
29.8836,2.9863,0.9008,0.2313
26.2769,3.5994,0.6252,0.2029
24.5192,7.504,0.5228,0.3886
22.9826,2.2642,0.5615,0.1013
21.7007,6.065,0.8435,0.4997
23.553,3.4431,0.7882,0.2436
22.1872,1.2523,0.4906,0.0295
24.0208,1.3372,0.1099,0.0079
27.5418,1.9973,0.6069,0.0907
20.9491,5.5864,0.0039,0.0021
24.7055,6.9448,0.4547,0.3108
23.5677,5.5378,0.2074,0.1108
24.3054,3.301,0.9176,0.2691
22.2346,5.3252,0.0944,0.0484
26.9119,3.9857,0.0992,0.0363
29.3451,2.2492,0.7712,0.1364
28.2316,3.4253,0.1593,0.0485
23.6033,5.9634,0.8876,0.5146
28.8462,3.6384,0.4738,0.1551
24.8526,1.2523,0.1418,0.0085
26.9596,5.2246,0.5646,0.2811
27.1173,5.151,0.4421,0.2165
24.8704,4.088,0.6903,0.2608
24.4833,4.9066,0.1046,0.0487
22.8374,6.8364,0.2943,0.1983
26.2868,7.393,0.8268,0.6029
20.5892,5.5985,0.9354,0.5083
25.1458,2.7803,0.1983,0.0469
20.5744,3.6788,0.0439,0.0148
28.6579,4.1431,0.8429,0.3214
26.2046,3.8143,0.595,0.2068
20.7666,5.6318,0.5825,0.3186
25.2964,6.7142,0.5237,0.3447
21.2349,4.4973,0.7061,0.2996
25.7235,4.1544,0.7292,0.2803
22.6438,6.7962,0.5113,0.3425
27.1706,7.2815,0.8076,0.5785
28.2736,4.2332,0.2562,0.1002
29.5801,4.5019,0.876,0.3669
29.8293,2.3065,0.6076,0.1112
27.7303,3.7317,0.6797,0.2297
27.1354,5.0823,0.5969,0.288
27.2615,6.7962,0.835,0.555
20.5547,7.8472,0.0257,0.0202
28.3856,6.3634,0.4587,0.2833
20.3549,4.0778,0.5391,0.2046
24.3281,4.7756,0.8837,0.3994
25.8319,5.3939,0.883,0.4563
26.1104,5.329,0.6286,0.3204
21.681,2.2278,0.3874,0.0685
20.8812,4.2381,0.4558,0.1807
21.0035,6.673,0.4044,0.2663
28.7136,1.7914,0.7717,0.0971
26.7602,4.5118,0.5275,0.2226
21.5307,4.1254,0.2072,0.0795
23.3044,7.0712,0.5733,0.4005
22.026,7.964,0.3642,0.2898
20.6852,5.7862,0.4587,0.2585
25.5346,1.2016,0.4093,0.0214
22.4843,5.3412,0.6251,0.3213
20.253,7.6911,0.1008,0.0775
29.5671,5.3764,0.4237,0.2168
22.2657,3.8994,0.2188,0.0786
27.4449,5.328,0.1191,0.0606
24.6133,7.2073,0.3233,0.2301
21.61,3.5457,0.3506,0.1126
24.5667,4.3297,0.137,0.0553
23.1931,5.9044,0.4701,0.2697
27.3507,6.4815,0.1361,0.0859
22.3537,3.3984,0.4625,0.141
21.3825,2.5241,0.7969,0.1672
28.1781,3.8174,0.3052,0.1058
23.3254,5.735,0.5943,0.3302
29.6141,7.7738,0.864,0.6614
28.3125,5.5114,0.8712,0.4593
25.4012,2.9429,0.0295,0.0075
21.5034,1.7611,0.2249,0.0278
21.5562,6.1266,0.7806,0.4678
25.5393,5.1498,0.6864,0.337
27.1789,4.9848,0.0867,0.0409
27.7896,7.1157,0.8922,0.6228
22.3259,1.7108,0.5505,0.0648
27.6242,5.8493,0.3265,0.1841
27.4567,6.2846,0.3088,0.1884
24.1541,6.4483,0.0675,0.0426
25.5135,4.2759,0.8103,0.3221
28.5813,3.9235,0.4151,0.1485
27.3682,1.6676,0.162,0.0181
21.7964,4.7331,0.1048,0.0471
25.0442,3.6166,0.0363,0.0119
25.3647,1.4015,0.7679,0.0612
24.999,4.3812,0.4716,0.193
28.0818,6.2838,0.3249,0.198
